O’Brien Tech
Harding
Glastonbury
Southington
Housatonic Regional
Terryville
Gilbert
Litchfield
Lewis Mills
Platt Tech
Kaynor Tech
Capital Prep
University/Classical Magnet
Holy Family
Ellis Tech
Grasso Tech
Cheshire
Foran
Amity
Mercy
Sheehan
Hamden
Trinity Catholic
Manchester
Bullard Havens Tech
Northwest Catholic
Sacred Heart
Torrington
Watertown
East Windsor
Coventry
Canton
Windsor Locks
Bloomfield
East Catholic
Valley Regional
Ledyard
New London
Bacon Academy
Waterford
Griswold
Plainfield
Bethel
East Haven
Westhill
St. Joseph
New Canaan
Ridgefield
Fairfield Ludlowe
Naugatuck
Oxford
St. Paul
Granby
SMSA
Darien
Newtown
Barlow
Immaculate
Weston
Lauralton Hall
West Haven
McMahon
Wethersfield
Staples
Killingly
New Britain
Platt Tech
Windsor
Hall
Norwich Tech
Norwich Free Academy
St. Bernard
Westhill
Somers
Hartford Public
MLC
Public Safety/AAE
Wolcott
Woodland
Watertown
Coginchaug
Portland
Hale Ray
Westbrook
East Hampton
Harding
Windham Tech
Bristol Central
Berlin
Middletown
Maloney
Plainville
Bristol Eastern
Platt
Thomaston
Litchfield
Lewis Mills
Nonnewaug
Bullard Havens Tech
Kaynor Tech
Abbott Tech
University/Classical Magnet
Vinal Tech
Wilcox Tech
Putnam
Holy Family
Career
Shelton
Hamden
Lyman Hall
Branford
Hillhouse
Sacred Heart Academy
Manchester
Sacred Heart
East Windsor
Stafford
Granby
East Granby
East Hartford
Valley Regional
East Lyme
Ledyard
Montville
Stonington
Killingly
St. Bernard
Lyman Memorial
Wheeler
Guilford
North Haven
Fairfield Ludlowe
McMahon
Stamford
Danbury
Trinity Catholic
Bridgeport Central
Crosby
Derby
Naugatuck
Bolton
Bunnell
Immaculate
Barlow
Masuk
New Fairfield
New Milford
Newtown
Newington
Wilbur Cross
Trumbull
Wethersfield
Enfield
Greenwich
Rocky Hill
New Britain
Two Rivers
South Windsor
Bullard Havens Tech
Ellis Tech
Suffield
West Haven
Bacon Academy
Stamford
Wilton
Cheshire
Holy Cross
Kennedy
Seymour
WCA
Portland
Morgan
Westbrook
Old Lyme
Haddam-Killingworth
Northwestern
Tolland
East Catholic
Windsor
South Windsor
East Hartford
Bulkeley
Avon
RHAM
Hartford Public
Hall
E.O. Smith
Bloomfield
Northwest Catholic
Norwich Tech
Platt Tech
Whitney Tech
Capital Prep
University/Classical Magnet
Goodwin Tech
Grasso Tech
Parish Hill
Career
Hamden
Sacred Heart Academy
Wilbur Cross
Hillhouse
Hand
Watertown
Wolcott
Coventry
Windsor Locks
North Branford
Montville
Woodstock Academy
Plainfield
St. Bernard
Windham
Bassick
Prince Tech
Law
East Haven
Mercy
Danbury
Trinity Catholic
Bridgeport Central
Fairfield Warde
SMSA
Ellington
Housatonic Regional
Brookfield
Bunnell
Immaculate
Barlow
Masuk
New Fairfield
New Milford
Enfield
Manchester
North Haven
Trumbull
Oxford
Somers
Greenwich
Wheeler
Brookfield
Derby
Newington
Two Rivers
Public Safety/AAE
Innovation
Ansonia
Crosby
WCA
Morgan
Old Saybrook
Cromwell
Hale Ray
Old Lyme
Cheney Tech
O’Brien Tech
Enfield
Bristol Eastern
East Catholic
Maloney
Tolland
Bristol Central
Platt
Rockville
Berlin
E.O. Smith
Middletown
Wolcott Tech
Terryville
Gilbert
Wamogo
Bullard Havens Tech
Kaynor Tech
Wilcox Tech
Prince Tech
Putnam
Grasso Tech
Parish Hill
Foran
Guilford
Mercy
Shelton
Sheehan
Lyman Hall
Branford
Kennedy
Seymour
Sacred Heart
St. Paul
Canton
East Windsor
Windsor Locks
Portland
Stonington
Bethel
Tourtellotte
Amity
Norwalk
Westhill
St. Joseph
Staples
Darien
Ridgefield
Derby
Granby
Plainfield
Wheeler
Windham
Kolbe Cathedral
Brookfield
Bunnell
Immaculate
Barlow
Masuk
Newington
Wethersfield
Lauralton Hall
New Canaan
Woodstock Academy
Bolton
Fairfield Warde
Stafford
Rocky Hill
New Britain
Waterford
Plainville
Thomaston
Wolcott Tech
Rocky Hill
St. Bernard
Granby
Abbott Tech
Innovation
Crosby
Wilby
Morgan
Cromwell
East Hampton
Haddam-Killingworth
Harding
Northwestern
RHAM
Simsbury
Platt
Enfield
Rockville
Tolland
Bloomfield
Avon
Middletown
Norwich Tech
Lewis Mills
Nonnewaug
Wamogo
Housatonic Regional
Wilcox Tech
Vinal Tech
University/Classical Magnet
Ellis Tech
Holy Family
Lyman Hall
Wilbur Cross
Hand
Branford
Hillhouse
Seymour
Sacred Heart
St. Paul
Torrington
Ellington
Canton
Somers
Coventry
Coginchaug
Norwich Free Academy
Ledyard
Fitch
New London
Lyman Memorial
Plainfield
Tourtellotte
Sheehan
North Haven
East Haven
Bassick
Staples
New Canaan
Ridgefield
Fairfield Ludlowe
McMahon
Stamford
Naugatuck
Wolcott
SMSA
Southington
HMTCA
East Lyme
New Fairfield
New Milford
Newtown
Notre Dame-Fairfield
Pomperaug
Stratford
Weston
Glastonbury
Newington
Lauralton Hall
Hall
Farmington
Darien
New Britain
West Haven
WCA
Old Saybrook
East Hartford
Shepaug Valley
Shelton
Platt Tech
Torrington
Bethel
Cheshire
St. Joseph
Danbury
Southington
Brookfield
Lauralton Hall
Abbott Tech
Innovation
Ansonia
Westbrook
East Hampton
Haddam-Killingworth
North Branford
Cheney Tech
Weaver
Manchester
Southington
East Catholic
Conard
South Windsor
Bulkeley
Bristol Eastern
E.O. Smith
Hall
Plainville
Norwich Tech
Nonnewaug
Thomaston
Gilbert
Prince Tech
University/Classical Magnet
Grasso Tech
Parish Hill
Career
Sacred Heart Academy
Mercy
North Haven
Hillhouse
Branford
Kaynor Tech
O’Brien Tech
Wilby
Wolcott
East Windsor
East Granby
Valley Regional
Bacon Academy
Waterford
East Haven
Ridgefield
Fairfield Ludlowe
McMahon
Greenwich
Oxford
St. Paul
Granby
Windham
Weston
Kolbe Cathedral
Bunnell
Immaculate
Barlow
Bristol Central
Trumbull
Stafford
Suffield
Stamford
Trinity Catholic
Windsor
Berlin
Maloney
Montville
Woodstock Academy
Killingly
Stonington
East Hartford
Torrington
Old Lyme
LaSalle Academy (RI)
Chariho (RI)
TBA
TBA
TBA
Bridgeport Central
Two Rivers
Woodland
Coginchaug
Cheney Tech
Harding
Northwestern
Enfield
E.O. Smith
Glastonbury
Bristol Central
Hartford Public
Platt
RHAM
Avon
Manchester
Windsor
South Windsor
Southington
Litchfield
Shepaug Valley
Terryville
Platt Tech
Abbott Tech
Bassick
Capital Prep
Wilcox Tech
Grasso Tech
Holy Family
Career
Kennedy
Sacred Heart
Watertown
WCA
Cheshire
University/Classical Magnet
Ledyard
Wheeler
North Branford
Norwich Free Academy
Bacon Academy
Cromwell
Hand
Branford
Danbury
Trinity Catholic
Bridgeport Central
Wilton
Fairfield Warde
Norwalk
Westhill
Hillhouse
Derby
Holy Cross
Woodstock Academy
Windham
HMTCA
Masuk
New Fairfield
New Milford
Newtown
Notre Dame-Fairfield
Pomperaug
Wethersfield
Griswold
Hamden
Stafford
Greenwich
Granby
Stratford
Rocky Hill
Morgan
Naugatuck
Windsor Locks
Berlin
North Haven
Wolcott Tech
Terryville
East Windsor
Suffield
Bolton
Windham
New London
Bassick
Stafford
SMSA
Harding
Hall
Somers
Abbott Tech
Innovation
Holy Cross
Woodland
Cromwell
Haddam-Killingworth
Old Lyme
Old Saybrook
O’Brien Tech
Northwestern
Windham Tech
Hartford Public
Bulkeley
Weaver
Avon
E.O. Smith
Simsbury
Plainville
Rockville
Glastonbury
Tolland
Wamogo
Housatonic Regional
Thomaston
Prince Tech
Goodwin Tech
Vinal Tech
Putnam
Parish Hill
Guilford
Career
Mercy
Sacred Heart Academy
Shelton
Hamden
Middletown
Oxford
Torrington
Canton
Montville
Bacon Academy
Woodstock Academy
Stonington
Wheeler
Tourtellotte
Griswold
Bethel
Cheshire
Foran
Wilton
Fairfield Warde
Norwalk
Westhill
St. Joseph
Staples
New Canaan
Darien
Derby
WCA
Killingly
Weston
Kolbe Cathedral
Brookfield
Bunnell
Immaculate
Rocky Hill
Wethersfield
Amity
New Britain
Windsor
Morgan
Hale Ray
Stratford
Berlin
West Haven
Public Safety/AAE
Two Rivers
Kennedy
Rocky Hill
Wolcott Tech
Wolcott
Oxford
Bolton
Stafford
Canton
Suffield
Lyman Memorial
Bullard Havens Tech
Newtown
Bridgeport Central
Old Saybrook
Windsor Locks
New Fairfield
Coventry
Newtown
Abbott Tech
Cheney Tech
Two Rivers
Ansonia
Holy Cross
East Hampton
Old Lyme
Portland
Coginchaug
North Branford
Stonington
Enfield
Northwest Catholic
Simsbury
Manchester
Glastonbury
Hartford Public
Windsor
E.O. Smith
Bulkeley
Plainville
Tolland
Southington
Norwich Tech
Thomaston
Housatonic Regional
Lewis Mills
Shepaug Valley
Capital Prep
Prince Tech
Goodwin Tech
Parish Hill
Sheehan
Law
Branford
Guilford
Shelton
Hillhouse
O’Brien Tech
Sacred Heart
Wolcott
Canton
Whitney Tech
Woodstock Academy
Foran
Amity
Westerly (RI)
Bassick
Trinity Catholic
Fairfield Warde
Norwalk
Westhill
Staples
St. Paul
Torrington
Somers
Barlow
Masuk
New Milford
Notre Dame-Fairfield
Pomperaug
Newington
Wethersfield
Mercy
Wilton
St. Joseph
Morgan
Maloney
West Haven
New London
Waterford
Lyman Memorial
Plainfield
Norwich Free Academy
MLC
Crosby
Kennedy
Watertown
Wilby
Coginchaug
Haddam-Killingworth
Old Saybrook
Hale Ray
Westbrook
Cheney Tech
Harding
Windham Tech
East Catholic
Southington
South Windsor
Avon
RHAM
Conard
Bloomfield
Glastonbury
Manchester
Bulkeley
Northwest Catholic
Wolcott Tech
Gilbert
Nonnewaug
Thomaston
Litchfield
Kaynor Tech
Vinal Tech
Wilcox Tech
Holy Family
Putnam
Law
Shelton
Sacred Heart Academy
Career
Wilbur Cross
Ansonia
East Windsor
Canton
Ellington
Granby
Cromwell
Bassick
Norwich Free Academy
Guilford
Branford
Ellis Tech
Darien
Ridgefield
Fairfield Ludlowe
McMahon
Stamford
Danbury
Derby
SMSA
HMTCA
Bethel
Pomperaug
Weston
Kolbe Cathedral
Brookfield
Bunnell
Weaver
Simsbury
Lyman Hall
Trumbull
Somers
Greenwich
Stratford
Farmington
Windsor
Naugatuck
Seymour
North Haven
West Haven
Hall
University/Classical Magnet
East Lyme
Bacon Academy
Killingly
Wheeler
Lyman Memorial
St. Bernard
Fitch
Plainfield
Montville
Innovation
Public Safety/AAE
Crosby
Holy Cross
East Hampton
Westbrook
Old Lyme
Coginchaug
Haddam-Killingworth
Northwestern
Windham Tech
Hall
Bristol Eastern
Northwest Catholic
Bristol Central
Platt
Conard
Weaver
Plainville
Middletown
Wolcott Tech
Norwich Tech
Terryville
Wamogo
Nonnewaug
Platt Tech
Whitney Tech
Capital Prep
University/Classical Magnet
Goodwin Tech
Ellis Tech
Cheshire
Mercy
Amity
Hand
Law
Oxford
St. Paul
Watertown
WCA
Woodland
East Granby
Bolton
Coventry
Valley Regional
Foran
East Haven
New Canaan
Darien
Ridgefield
Fairfield Ludlowe
McMahon
Greenwich
Derby
Canton
HMTCA
Immaculate
Barlow
Masuk
New Fairfield
New Milford
Notre Dame-Fairfield
Wethersfield
Newington
Trumbull
Stamford
Somers
Lyman Memorial
Farmington
Sheehan
Rocky Hill
New Britain
Newtown
Maloney
Berlin
West Haven
Public Safety/AAE
WCA
Woodland
Cromwell
Rockville
Platt Tech
Goodwin Tech
Litchfield
New London
Ledyard
Stonington
Montville
Tourtellotte
Windham
Wilton
Fairfield Warde
Westhill
Somers
Weston
Brookfield
Maloney
Lauralton Hall
Woodstock Academy
Stratford
New Britain
Naugatuck
Cheney Tech
MLC
Prince Tech
Holy Cross
North Branford
East Hampton
Old Saybrook
Bethel
Tolland
East Catholic
Bristol Central
South Windsor
East Hartford
Bristol Eastern
Enfield
Platt
RHAM
Bloomfield
E.O. Smith
Hartford Public
Thomaston
Housatonic Regional
Wamogo
Lewis Mills
Ellis Tech
Guilford
Cheshire
Shelton
Lyman Hall
Branford
Sheehan
O’Brien Tech
Vinal Tech
Kennedy
Oxford
Torrington
Windsor Locks
Stafford
Coventry
Whitney Tech
Valley Regional
East Lyme
Canton
Foran
Danbury
Bridgeport Central
St. Joseph
Ansonia
Notre Dame-Fairfield
Pomperaug
Kolbe Cathedral
Middletown
Trinity Catholic
Granby
Norwalk
Manchester
Griswold
West Haven
New London
Waterford
Woodstock Academy
Windham
Lauralton Hall
Watertown
Bacon Academy
Plainfield
Amity
Two Rivers
Innovation
Public Safety/AAE
Law
Crosby
Ansonia
Wilby
Cheney Tech
Northwestern
Windham Tech
Enfield
Conard
Bloomfield
Southington
Middletown
Northwest Catholic
Platt
Hartford Public
Glastonbury
East Catholic
Avon
Bristol Central
New London
Shepaug Valley
Wamogo
Nonnewaug
Norwich Tech
Prince Tech
Career
Hamden
Sacred Heart Academy
Wilbur Cross
Hand
Cheshire
O’Brien Tech
Kaynor Tech
Woodland
East Granby
Plainville
Webutuck (NY)
Griswold
Bethel
Ledyard
Montville
Farmington
St. Bernard
Bridgeport Central
Wilton
Fairfield Warde
Westhill
St. Joseph
Staples
New Canaan
St. Paul
Old Saybrook
SMSA
Haddam-Killingworth
Notre Dame-Fairfield
Pomperaug
Weston
Kolbe Cathedral
Westbrook
Norwalk
Valley Regional
Hand
Stratford
Rocky Hill
Seymour
Newtown
Newington
North Haven
West Haven
East Haven
MLC
Holy Cross
Kennedy
Wilby
O’Brien Tech
Law
Oxford
Torrington
East Granby
Ellington
Suffield
Windsor Locks
Valley Regional
Fitch
Norwich Free Academy
Stonington
Lyman Memorial
Tourtellotte
Bethel
Bassick
Watertown
Nonnewaug
Bolton
Putnam
Brookfield
Immaculate
Barlow
Masuk
New Fairfield
Coventry
Killingly
Seymour
Farmington
New Canaan
Naugatuck
Waterford
Bunnell
Cheney Tech
Public Safety/AAE
Goodwin Tech
Abbott Tech
Wolcott
North Branford
Wilcox Tech
Northwestern
Hall
Enfield
Southington
Bulkeley
Manchester
Windsor
Gilbert
Housatonic Regional
Wamogo
Norwich Tech
Law
Wilbur Cross
Lyman Hall
Tolland
Ellis Tech
Terryville
Haddam-Killingworth
Whitney Tech
Foran
Hand
Sacred Heart
Staples
Darien
Ridgefield
McMahon
Stamford
Bolton
South Windsor
E.O. Smith
Sheehan
Trumbull
Fairfield Ludlowe
Wethersfield
Seymour
Hamden
Amity
West Haven
Guilford
Portland
Hale Ray
Derby
Wilcox Tech
East Hartford
Conard
Rockville
Putnam
Holy Cross
Suffield
Wilby
Capital Prep
Grasso Tech
Fitch
New London
Ledyard
East Lyme
St. Bernard
Wheeler
Ellington
Kolbe Cathedral
Fairfield Ludlowe
Norwich Free Academy
Woodstock Academy
Bristol Eastern
Immaculate
Kennedy
Wolcott
Berlin
Two Rivers
MLC
Innovation
Abbott Tech
Portland
East Granby
South Windsor
Avon
Weaver
RHAM
Platt
Hall
Farmington
Litchfield
Lewis Mills
Nonnewaug
Housatonic Regional
Prince Tech
Branford
Lyman Hall
Hand
Cheshire
Morgan
Coventry
Northwestern
O’Brien Tech
Wethersfield
Lauralton Hall
Middletown
New Britain
North Haven
Coginchaug
Windsor
East Lyme
New London
Fitch
Killingly
Griswold
MLC
Crosby
Tolland
Simsbury
Bristol Eastern
Bloomfield
Rockville
East Hartford
East Catholic
Northwest Catholic
Litchfield
Shepaug Valley
Thomaston
Terryville
Gilbert
Grasso Tech
Suffield
Windham
Stonington
St. Bernard
Putnam
East Windsor
Wethersfield
Conard
Farmington
Newington
Sheehan
Maloney
Plainville
East Lyme
E.O. Smith
SMSA
Whitney Tech
Tourtellotte
Bolton
Windsor Locks
Bristol Eastern
New London
Windsor
Berlin
Bloomfield
St. Paul
HMTCA
